date,Voltage,Current,Charge_Capacity
01/31/2018 00:57:26.655,3.245251179,-2.282025337,2.764680147
01/31/2018 00:59:26.655,3.196818829,-2.281891823,2.764680147
01/31/2018 01:01:26.656,3.131899357,-2.281941414,2.764680147
01/31/2018 01:03:26.655,3.038044453,-2.281914711,2.764680147
01/31/2018 01:04:03.112,2.999991894,-2.28200531,2.764680147
01/31/2018 01:06:03.156,3.599243641,0,2.764680147
01/31/2018 01:08:03.156,3.633973598,0,2.764680147
01/31/2018 01:09:03.157,3.643240452,0,2.764680147
01/31/2018 01:09:03.167,3.643099308,0,0
01/31/2018 01:11:03.248,4.200204372,4.673677444,0.160754323
01/31/2018 01:13:03.249,4.20019865,4.219409943,0.309061855
01/31/2018 01:15:03.248,4.200232029,3.831665039,0.442932546
01/31/2018 01:17:03.248,4.200147152,3.532487869,0.565496206
01/31/2018 01:19:03.248,4.200171947,3.276472092,0.678903222
01/31/2018 01:19:11.608,4.200183392,3.25998497,0.686498046
01/31/2018 01:21:11.622,4.222147465,3.260089874,0.794789135
01/31/2018 01:23:11.623,4.246352673,3.260082245,0.903447866
01/31/2018 01:25:11.622,4.271967411,3.260028839,1.012116909
01/31/2018 01:27:11.622,4.298964024,3.259908676,1.120795846
01/31/2018 01:29:11.622,4.32756567,3.260175705,1.229460835
01/31/2018 01:31:11.622,4.357036114,3.260000229,1.338130236
01/31/2018 01:33:11.622,4.387490749,3.260213852,1.446797729
01/31/2018 01:35:11.622,4.400175571,3.073883057,1.553476334
01/31/2018 01:37:11.622,4.400153637,2.825126648,1.651686668
01/31/2018 01:39:11.622,4.400200367,2.614057541,1.742254853
01/31/2018 01:41:11.622,4.400163174,2.430603027,1.826246262
01/31/2018 01:43:11.622,4.400161266,2.270786285,1.904530406
01/31/2018 01:45:11.622,4.400101185,2.128105164,1.977801561
01/31/2018 01:47:11.622,4.400167942,2.000627518,2.046571255
01/31/2018 01:49:11.622,4.400110722,1.882471085,2.111250877
01/31/2018 01:51:11.622,4.400135517,1.772787094,2.172148705
01/31/2018 01:53:11.623,4.400111675,1.669038773,2.229477167
01/31/2018 01:55:11.621,4.400030613,1.57012558,2.28344512
01/31/2018 01:57:11.622,4.400100231,1.479491234,2.334273815
01/31/2018 01:59:11.622,4.400033474,1.390016556,2.382103443
01/31/2018 02:01:11.621,4.400087833,1.306773186,2.427045822
01/31/2018 02:03:11.621,4.400104046,1.22867775,2.469286442
01/31/2018 02:05:11.622,4.400119305,1.153344154,2.508962631
01/31/2018 02:07:11.622,4.400111675,1.081149101,2.546181679
01/31/2018 02:09:11.622,4.40009737,1.014153481,2.58107996
01/31/2018 02:11:11.621,4.400002003,0.950401306,2.613815784
01/31/2018 02:13:11.622,4.400067806,0.890090942,2.644493818
01/31/2018 02:15:11.623,4.400043964,0.830627441,2.67316246
01/31/2018 02:17:11.622,4.400060177,0.776154518,2.699931383
01/31/2018 02:19:11.622,4.400007725,0.727458954,2.724987507
01/31/2018 02:21:11.622,4.400013447,0.68296051,2.748498917
01/31/2018 02:22:37.315,4.400095463,0.651991844,2.764383316
01/31/2018 02:24:37.360,4.304902554,0,2.764387846
01/31/2018 02:26:37.360,4.293322086,0,2.764387846
01/31/2018 02:27:37.361,4.290055752,0,2.764387846
01/31/2018 02:29:37.438,3.980947971,-2.28202343,2.764387846
01/31/2018 02:31:37.439,3.938331127,-2.282047272,2.764387846
01/31/2018 02:33:37.439,3.902952671,-2.281949997,2.764387846
01/31/2018 02:35:37.438,3.869803905,-2.281971931,2.764387846
01/31/2018 02:37:37.438,3.838814259,-2.282069206,2.764387846
01/31/2018 02:39:37.439,3.808951855,-2.281918526,2.764387846
01/31/2018 02:41:37.440,3.779225826,-2.281953812,2.764387846
01/31/2018 02:43:37.438,3.750266552,-2.281914711,2.764387846
01/31/2018 02:45:37.438,3.72306776,-2.281973839,2.764387846
01/31/2018 02:47:37.439,3.697807789,-2.281960487,2.764387846
01/31/2018 02:49:37.438,3.674311161,-2.281909943,2.764387846
01/31/2018 02:51:37.439,3.65269804,-2.28190136,2.764387846
01/31/2018 02:53:37.438,3.632326603,-2.281918526,2.764387846
01/31/2018 02:55:37.439,3.612982273,-2.281900406,2.764387846
01/31/2018 02:57:37.439,3.594649792,-2.281881332,2.764387846
01/31/2018 02:59:37.439,3.577218533,-2.281874657,2.764387846
01/31/2018 03:01:37.439,3.560589314,-2.281985283,2.764387846
01/31/2018 03:03:37.439,3.544340611,-2.281927109,2.764387846
01/31/2018 03:05:37.439,3.528824329,-2.28190136,2.764387846
01/31/2018 03:07:37.438,3.513473034,-2.281989098,2.764387846
01/31/2018 03:09:37.439,3.49855566,-2.281955719,2.764387846
01/31/2018 03:11:37.439,3.484058857,-2.281852722,2.764387846
01/31/2018 03:13:37.438,3.469614506,-2.281989098,2.764387846
01/31/2018 03:15:37.439,3.454760075,-2.28188324,2.764387846
01/31/2018 03:17:37.439,3.439296246,-2.281941414,2.764387846
01/31/2018 03:19:37.438,3.423500538,-2.281913757,2.764387846
01/31/2018 03:21:37.438,3.406941891,-2.282002449,2.764387846
01/31/2018 03:23:37.439,3.388650417,-2.282013893,2.764387846
01/31/2018 03:25:37.438,3.367639065,-2.281905174,2.764387846
01/31/2018 03:27:37.439,3.344159603,-2.281983376,2.764387846
01/31/2018 03:29:37.438,3.317251682,-2.281832695,2.764387846
01/31/2018 03:31:37.438,3.285267353,-2.281913757,2.764387846
01/31/2018 03:33:37.438,3.246804714,-2.281934738,2.764387846
01/31/2018 03:35:37.438,3.198787212,-2.28192997,2.764387846
01/31/2018 03:37:37.439,3.135273457,-2.281943321,2.764387846
01/31/2018 03:39:37.439,3.042504787,-2.282009125,2.764387846
01/31/2018 03:40:18.218,2.999998569,-2.281905174,2.764387846
01/31/2018 03:42:18.265,3.59764719,0,2.764387846
01/31/2018 03:44:18.265,3.632575512,0,2.764387846
01/31/2018 03:45:18.266,3.641895771,0,2.764387846
01/31/2018 03:45:18.275,3.641611576,0,0
01/31/2018 03:47:18.355,4.200243473,4.678649902,0.160837233
01/31/2018 03:49:18.355,4.200213909,4.222208023,0.309228748
01/31/2018 03:51:18.355,4.200212955,3.834091187,0.443196654
01/31/2018 03:53:18.356,4.200183392,3.533073425,0.565803349
01/31/2018 03:55:18.355,4.200175762,3.277013779,0.679228544
01/31/2018 03:55:26.866,4.200155735,3.259977341,0.68696022
01/31/2018 03:57:26.880,4.222249508,3.259969711,0.795248389
01/31/2018 03:59:26.879,4.24639082,3.260149002,0.903907359
01/31/2018 04:01:26.879,4.271771908,3.260131836,1.012582302
01/31/2018 04:03:26.879,4.298538685,3.259881973,1.121244907
01/31/2018 04:05:26.878,4.327248096,3.260133743,1.229906201
01/31/2018 04:07:26.879,4.356951237,3.259851456,1.338574886
01/31/2018 04:09:26.879,4.387522221,3.259841919,1.447230697
01/31/2018 04:11:26.879,4.400160313,3.072847366,1.55391109
01/31/2018 04:13:26.879,4.400110722,2.824079514,1.652078509
01/31/2018 04:15:26.879,4.400117397,2.614160538,1.742641211
01/31/2018 04:17:26.880,4.400132656,2.427381516,1.826613307
01/31/2018 04:19:26.879,4.400105953,2.265146255,1.904765248
01/31/2018 04:21:26.879,4.400095463,2.123483658,1.977870464
01/31/2018 04:23:26.879,4.400137424,1.996477127,2.046505928
01/31/2018 04:25:26.879,4.400137424,1.878665924,2.111055374
01/31/2018 04:27:26.879,4.40009737,1.765989304,2.171778679
01/31/2018 04:29:26.879,4.400084972,1.661509514,2.228873014
01/31/2018 04:31:26.879,4.400046825,1.563902855,2.282629013
01/31/2018 04:33:26.880,4.400082111,1.47262764,2.333251476
01/31/2018 04:35:26.878,4.40012598,1.38597393,2.380881786
01/31/2018 04:37:26.879,4.400080204,1.302237511,2.425662994
01/31/2018 04:39:26.878,4.400139332,1.225841522,2.467767954
01/31/2018 04:41:26.879,4.400075436,1.152157784,2.507372618
01/31/2018 04:43:26.879,4.400078297,1.080598831,2.544574976
01/31/2018 04:45:26.880,4.400052547,1.012503624,2.579453468
01/31/2018 04:47:26.878,4.400082111,0.947844505,2.612118006
01/31/2018 04:49:26.880,4.400036335,0.886604309,2.642686605
01/31/2018 04:51:26.878,4.400038242,0.830314636,2.671302557
01/31/2018 04:53:26.880,4.400159359,0.779871941,2.698112011
01/31/2018 04:55:26.878,4.400063992,0.730945587,2.723265171
01/31/2018 04:57:26.879,4.400061131,0.684121132,2.7468431
01/31/2018 04:58:53.983,4.400094509,0.65199852,2.763001919
01/31/2018 05:00:54.028,4.304463863,0,2.763001919
01/31/2018 05:02:54.028,4.292875767,0,2.763001919
01/31/2018 05:03:54.031,4.289619923,0,2.763001919
01/31/2018 05:05:54.111,3.979735851,-2.281874657,2.763001919
01/31/2018 05:07:54.111,3.937534809,-2.281888008,2.763001919
01/31/2018 05:09:54.111,3.902228832,-2.28196907,2.763001919
01/31/2018 05:11:54.110,3.86906004,-2.281885147,2.763001919
01/31/2018 05:13:54.110,3.837969303,-2.281973839,2.763001919
01/31/2018 05:15:54.111,3.808085918,-2.281927109,2.763001919
01/31/2018 05:17:54.110,3.778339863,-2.281898499,2.763001919
01/31/2018 05:19:54.110,3.749173641,-2.28192997,2.763001919
01/31/2018 05:21:54.111,3.722117901,-2.281943321,2.763001919
01/31/2018 05:23:54.111,3.696974277,-2.282065392,2.763001919
01/31/2018 05:25:54.110,3.673701763,-2.28195858,2.763001919
01/31/2018 05:27:54.110,3.652108669,-2.281985283,2.763001919
01/31/2018 05:29:54.111,3.631719112,-2.281921387,2.763001919
01/31/2018 05:31:54.110,3.612651348,-2.28189373,2.763001919
01/31/2018 05:33:54.111,3.594641209,-2.281891823,2.763001919
01/31/2018 05:35:54.111,3.577381611,-2.281947136,2.763001919
01/31/2018 05:37:54.111,3.560380459,-2.281996727,2.763001919
01/31/2018 05:39:54.110,3.544162273,-2.281916618,2.763001919
01/31/2018 05:41:54.111,3.528693676,-2.281989098,2.763001919
01/31/2018 05:43:54.111,3.513790607,-2.281920433,2.763001919
01/31/2018 05:45:54.110,3.499065876,-2.281938553,2.763001919
01/31/2018 05:47:54.110,3.484736919,-2.281998634,2.763001919
01/31/2018 05:49:54.111,3.470348835,-2.282020569,2.763001919
01/31/2018 05:51:54.110,3.455596447,-2.282067299,2.763001919
01/31/2018 05:53:54.110,3.440488338,-2.281993866,2.763001919
01/31/2018 05:55:54.110,3.425460339,-2.281982422,2.763001919
01/31/2018 05:57:54.110,3.409161091,-2.281943321,2.763001919
01/31/2018 05:59:54.111,3.390626431,-2.281927109,2.763001919
01/31/2018 06:01:54.111,3.370011806,-2.281983376,2.763001919
01/31/2018 06:03:54.111,3.346641064,-2.281927109,2.763001919
01/31/2018 06:05:54.110,3.319712162,-2.281993866,2.763001919
01/31/2018 06:07:54.111,3.288324833,-2.281949997,2.763001919
01/31/2018 06:09:54.111,3.250366688,-2.28198719,2.763001919
01/31/2018 06:11:54.111,3.202741146,-2.281903267,2.763001919
01/31/2018 06:13:54.111,3.138825893,-2.281874657,2.763001919
01/31/2018 06:15:54.110,3.045258045,-2.281947136,2.763001919
01/31/2018 06:16:36.436,2.999994755,-2.282214165,2.763001919
01/31/2018 06:18:36.481,3.595650196,0,2.763001919
01/31/2018 06:20:36.480,3.630403042,0,2.763001919
01/31/2018 06:21:36.482,3.639682293,0,2.763001919
01/31/2018 06:21:36.492,3.639747143,0,0
01/31/2018 06:23:36.572,4.200256824,4.708026886,0.16122067
01/31/2018 06:25:36.572,4.200225353,4.249324799,0.310536146
01/31/2018 06:27:36.572,4.200200558,3.856817245,0.445320517
01/31/2018 06:29:36.572,4.200178623,3.550580978,0.568591833
01/31/2018 06:31:36.572,4.200164318,3.288255692,0.682498455
01/31/2018 06:31:50.764,4.20020628,3.259996414,0.695403278
01/31/2018 06:33:50.777,4.222576618,3.260108948,0.803696871
01/31/2018 06:35:50.776,4.246863842,3.260053635,0.912359476
01/31/2018 06:37:50.777,4.272175312,3.260120392,1.021021247
01/31/2018 06:39:50.776,4.299304485,3.260089874,1.129695535
01/31/2018 06:41:50.777,4.328057766,3.260160446,1.238362193
01/31/2018 06:43:50.776,4.357641697,3.260122299,1.347025871
01/31/2018 06:45:50.776,4.387764454,3.260108948,1.45569551
01/31/2018 06:47:50.777,4.400141239,3.068567276,1.562293887
01/31/2018 06:49:50.777,4.400166988,2.819900513,1.660330892
01/31/2018 06:51:50.777,4.400160313,2.606197357,1.750664949
01/31/2018 06:53:50.777,4.400114536,2.421058655,1.834372401
01/31/2018 06:55:50.776,4.400111675,2.260660172,1.912343264
01/31/2018 06:57:50.777,4.400146008,2.118375778,1.985283494
01/31/2018 06:59:50.776,4.400104046,1.988677979,2.053698063
01/31/2018 07:01:50.777,4.400066853,1.869485855,2.11798048
01/31/2018 07:03:50.776,4.400114536,1.760442734,2.178462982
01/31/2018 07:05:50.777,4.400066853,1.656229019,2.235396624
01/31/2018 07:07:50.778,4.400153637,1.55973053,2.288975954
01/31/2018 07:09:50.778,4.400107861,1.467375755,2.339404821
01/31/2018 07:11:50.777,4.400108814,1.37917614,2.386828423
01/31/2018 07:13:50.777,4.400135517,1.296805382,2.431411982
01/31/2018 07:15:50.777,4.40007925,1.217899323,2.473311424
01/31/2018 07:17:50.776,4.40011549,1.144155502,2.51266551
01/31/2018 07:19:50.777,4.400089741,1.073677063,2.549609661
01/31/2018 07:21:50.776,4.400084019,1.006006241,2.584259748
01/31/2018 07:23:50.777,4.400120258,0.941716194,2.61669445
01/31/2018 07:25:50.777,4.40005064,0.881392479,2.647053242
01/31/2018 07:27:50.777,4.400103092,0.828368187,2.675530195
01/31/2018 07:29:50.776,4.400056362,0.776477814,2.702267408
01/31/2018 07:31:50.777,4.400084972,0.726866722,2.727309465
01/31/2018 07:33:50.777,4.40004015,0.678447723,2.750725985
01/31/2018 07:35:01.243,4.400054455,0.65199852,2.763750792
01/31/2018 07:37:01.289,4.30403471,0,2.763750792
01/31/2018 07:39:01.288,4.29244566,0,2.763750792
01/31/2018 07:40:01.289,4.28915453,0,2.763750792
01/31/2018 07:42:01.369,3.97901392,-2.281973839,2.763750792
01/31/2018 07:44:01.368,3.936622143,-2.28194046,2.763750792
01/31/2018 07:46:01.369,3.901121616,-2.281943321,2.763750792
01/31/2018 07:48:01.369,3.868117809,-2.28198719,2.763750792
01/31/2018 07:50:01.368,3.836735249,-2.281894684,2.763750792
01/31/2018 07:52:01.368,3.806405544,-2.281925201,2.763750792
01/31/2018 07:54:01.368,3.776377201,-2.281907082,2.763750792
01/31/2018 07:56:01.368,3.747340679,-2.281955719,2.763750792
01/31/2018 07:58:01.368,3.720364094,-2.282030106,2.763750792
01/31/2018 08:00:01.368,3.695495129,-2.281982422,2.763750792
01/31/2018 08:02:01.368,3.672288418,-2.281970024,2.763750792
01/31/2018 08:04:01.369,3.650779247,-2.281936646,2.763750792
01/31/2018 08:06:01.369,3.630583286,-2.281980515,2.763750792
01/31/2018 08:08:01.368,3.6116786,-2.281967163,2.763750792
01/31/2018 08:10:01.369,3.593623638,-2.28190136,2.763750792
01/31/2018 08:12:01.369,3.576285839,-2.281923294,2.763750792
01/31/2018 08:14:01.369,3.559838772,-2.281962395,2.763750792
01/31/2018 08:16:01.369,3.543750286,-2.281928062,2.763750792
01/31/2018 08:18:01.368,3.528073788,-2.281962395,2.763750792
01/31/2018 08:20:01.368,3.512998104,-2.28192997,2.763750792
01/31/2018 08:22:01.369,3.498309612,-2.281936646,2.763750792
01/31/2018 08:24:01.369,3.483788967,-2.281991959,2.763750792
01/31/2018 08:26:01.368,3.469208241,-2.282011986,2.763750792
01/31/2018 08:28:01.369,3.454611301,-2.281991959,2.763750792
01/31/2018 08:30:01.368,3.439374447,-2.281960487,2.763750792
01/31/2018 08:32:01.369,3.424337864,-2.281888008,2.763750792
01/31/2018 08:34:01.368,3.407965183,-2.281960487,2.763750792
01/31/2018 08:36:01.368,3.389246464,-2.28195858,2.763750792
01/31/2018 08:38:01.368,3.368458271,-2.281885147,2.763750792
01/31/2018 08:40:01.369,3.344880581,-2.281908035,2.763750792
01/31/2018 08:42:01.369,3.317747593,-2.281933784,2.763750792
01/31/2018 08:44:01.369,3.286251545,-2.281914711,2.763750792
01/31/2018 08:46:01.368,3.248012066,-2.281982422,2.763750792
01/31/2018 08:48:01.369,3.199786663,-2.282025337,2.763750792
01/31/2018 08:50:01.368,3.134874821,-2.281923294,2.763750792
01/31/2018 08:52:01.369,3.039069653,-2.282003403,2.763750792
01/31/2018 08:52:37.617,2.999996662,-2.281962395,2.763750792
01/31/2018 08:54:37.663,3.59506464,0,2.763750792
01/31/2018 08:56:37.662,3.630292416,0,2.763750792
01/31/2018 08:57:37.663,3.639676571,0,2.763750792
01/31/2018 08:57:37.672,3.63948679,0,0
01/31/2018 08:59:37.752,4.200244427,4.700906754,0.161135212
01/31/2018 09:01:37.753,4.200244427,4.242263794,0.310232431
01/31/2018 09:03:37.753,4.200183392,3.852928162,0.444846213
01/31/2018 09:05:37.752,4.200142384,3.548429489,0.568046629
01/31/2018 09:07:37.752,4.200124264,3.287477493,0.681916237
01/31/2018 09:07:51.677,4.200167179,3.259988785,0.694568872
01/31/2018 09:09:51.693,4.222267628,3.259937286,0.802868843
01/31/2018 09:11:51.692,4.246469975,3.259904861,0.911524534
01/31/2018 09:13:51.693,4.272082806,3.260028839,1.020199537
01/31/2018 09:15:51.692,4.299527645,3.260128021,1.128868222
01/31/2018 09:17:51.692,4.3280406,3.260032654,1.237522602
01/31/2018 09:19:51.692,4.357367992,3.260139465,1.346195936
01/31/2018 09:21:51.692,4.387919903,3.260046005,1.454859853
01/31/2018 09:23:51.692,4.400201321,3.066707611,1.561415195
01/31/2018 09:25:51.692,4.40019846,2.819255829,1.659396768
01/31/2018 09:27:51.692,4.400147915,2.606441498,1.749729872
01/31/2018 09:29:51.692,4.400204182,2.423316956,1.833474517
01/31/2018 09:31:51.691,4.400156498,2.261579514,1.911496639
01/31/2018 09:33:51.692,4.400057316,2.117822647,1.984449148
01/31/2018 09:35:51.691,4.400123119,1.988515854,2.052869797
01/31/2018 09:37:51.692,4.400095463,1.868494987,2.117119551
01/31/2018 09:39:51.693,4.400052547,1.75765419,2.1775527
01/31/2018 09:41:51.693,4.400176525,1.654977798,2.234418869
01/31/2018 09:43:51.693,4.400121212,1.557397842,2.287928581
01/31/2018 09:45:51.693,4.400131702,1.46576786,2.338290453
01/31/2018 09:47:51.692,4.400095463,1.378456116,2.385671377
01/31/2018 09:49:51.692,4.400078297,1.296016693,2.430243969
01/31/2018 09:51:51.692,4.400098324,1.218687057,2.472144604
01/31/2018 09:53:51.693,4.400054455,1.143175125,2.511501789
01/31/2018 09:55:51.692,4.400095463,1.072290421,2.54843545
01/31/2018 09:57:51.693,4.400134563,1.004574776,2.583028078
01/31/2018 09:59:51.693,4.400081158,0.94129467,2.615413427
01/31/2018 10:01:51.692,4.40011549,0.885123253,2.645825386
01/31/2018 10:03:51.691,4.400083065,0.830301285,2.674387693
01/31/2018 10:05:51.692,4.40005064,0.777751923,2.701185942
01/31/2018 10:07:51.692,4.400084019,0.7274189,2.726273298
01/31/2018 10:09:51.693,4.400009632,0.67924881,2.749734163
01/31/2018 10:11:07.713,4.400155544,0.651989937,2.763791084
01/31/2018 10:13:07.757,4.304483891,0,2.763791084
01/31/2018 10:15:07.757,4.292975903,0,2.763791084
01/31/2018 10:16:07.759,4.289729595,0,2.763791084
01/31/2018 10:18:07.839,3.980643749,-2.281861305,2.763791084
01/31/2018 10:20:07.839,3.938702106,-2.281983376,2.763791084
01/31/2018 10:22:07.838,3.903363705,-2.28196907,2.763791084
01/31/2018 10:24:07.838,3.870326519,-2.281885147,2.763791084
01/31/2018 10:26:07.838,3.839272976,-2.281874657,2.763791084
01/31/2018 10:28:07.838,3.809057713,-2.281978607,2.763791084
01/31/2018 10:30:07.838,3.779022694,-2.281936646,2.763791084
01/31/2018 10:32:07.839,3.74962759,-2.281998634,2.763791084
01/31/2018 10:34:07.837,3.722282887,-2.281941414,2.763791084
01/31/2018 10:36:07.839,3.697057247,-2.281967163,2.763791084
01/31/2018 10:38:07.838,3.674066067,-2.282010078,2.763791084
01/31/2018 10:40:07.839,3.652629375,-2.281970024,2.763791084
01/31/2018 10:42:07.839,3.632530689,-2.281985283,2.763791084
01/31/2018 10:44:07.839,3.61334753,-2.281951904,2.763791084
01/31/2018 10:46:07.837,3.595227718,-2.282009125,2.763791084
01/31/2018 10:48:07.838,3.577839375,-2.281962395,2.763791084
01/31/2018 10:50:07.838,3.560953617,-2.281980515,2.763791084
01/31/2018 10:52:07.839,3.544638157,-2.282007217,2.763791084
01/31/2018 10:54:07.839,3.529002666,-2.281918526,2.763791084
01/31/2018 10:56:07.838,3.514072895,-2.281953812,2.763791084
01/31/2018 10:58:07.839,3.499579906,-2.281949997,2.763791084
01/31/2018 11:00:07.838,3.485143185,-2.281998634,2.763791084
01/31/2018 11:02:07.839,3.470461369,-2.282038689,2.763791084
01/31/2018 11:04:07.838,3.455355167,-2.281960487,2.763791084
01/31/2018 11:06:07.837,3.44064188,-2.282007217,2.763791084
01/31/2018 11:08:07.839,3.425724506,-2.281998634,2.763791084
01/31/2018 11:10:07.838,3.409085751,-2.281921387,2.763791084
01/31/2018 11:12:07.839,3.390271664,-2.281894684,2.763791084
01/31/2018 11:14:07.839,3.369039059,-2.28203392,2.763791084
01/31/2018 11:16:07.839,3.381000042,-2.282009125,2.763791084
01/31/2018 11:18:07.838,3.345506191,-2.281927109,2.763791084
01/31/2018 11:20:07.839,3.301777363,-2.281993866,2.763791084
01/31/2018 11:22:07.838,3.256576061,-2.281825066,2.763791084
01/31/2018 11:24:07.839,3.204161167,-2.281970024,2.763791084
01/31/2018 11:26:07.840,3.136823177,-2.281985283,2.763791084
01/31/2018 11:28:07.838,3.038817883,-2.281965256,2.763791084
01/31/2018 11:28:43.389,2.999998569,-2.281955719,2.763791084
01/31/2018 11:30:43.434,3.59525156,0,2.763791084
01/31/2018 11:32:43.435,3.63047266,0,2.763791084
01/31/2018 11:33:43.434,3.639861584,0,2.763791084
01/31/2018 11:33:43.444,3.639846325,0,0
01/31/2018 11:35:43.523,4.200248241,4.682035446,0.160905704
01/31/2018 11:37:43.523,4.200210094,4.222175598,0.309357226
01/31/2018 11:39:43.525,4.200143337,3.832086563,0.443293035
01/31/2018 11:41:43.523,4.200197697,3.534667969,0.565904319
01/31/2018 11:43:43.523,4.200219631,3.277252197,0.679336011
01/31/2018 11:43:51.740,4.20017767,3.259998322,0.686796427
01/31/2018 11:45:51.754,4.222225666,3.26010704,0.795086503
01/31/2018 11:47:51.753,4.246564388,3.26004982,0.903750062
01/31/2018 11:49:51.753,4.272194386,3.260135651,1.012419581
01/31/2018 11:51:51.754,4.299483776,3.260005951,1.121084213
01/31/2018 11:53:51.753,4.328203678,3.260145187,1.229741693
01/31/2018 11:55:51.753,4.357875347,3.26001358,1.338404179
01/31/2018 11:57:51.753,4.388344288,3.260103226,1.447086096
01/31/2018 11:59:51.752,4.400157452,3.06354332,1.553549528
01/31/2018 12:01:51.753,4.400117397,2.81529808,1.65143919
01/31/2018 12:03:51.753,4.400173664,2.605365753,1.741698265
01/31/2018 12:05:51.754,4.400157452,2.423431396,1.825437784
01/31/2018 12:07:51.754,4.400131702,2.262636185,1.903460145
01/31/2018 12:09:51.753,4.400146008,2.120908737,1.97647965
01/31/2018 12:11:51.753,4.400139332,1.992734909,2.045002699
01/31/2018 12:13:51.753,4.400128841,1.874855995,2.109414101
01/31/2018 12:15:51.753,4.400093555,1.766225815,2.170070648
01/31/2018 12:17:51.752,4.400149822,1.663809776,2.227212667
01/31/2018 12:19:51.753,4.400114536,1.565798759,2.281013727
01/31/2018 12:21:51.754,4.400055408,1.472907066,2.33165741
01/31/2018 12:23:51.753,4.400065899,1.386398315,2.379314423
01/31/2018 12:25:51.753,4.400101185,1.304599762,2.424143553
01/31/2018 12:27:51.753,4.400055408,1.224913597,2.466293573
01/31/2018 12:29:51.753,4.400093555,1.148781776,2.505859613
01/31/2018 12:31:51.754,4.400073528,1.076434135,2.542937756
01/31/2018 12:33:51.753,4.400095463,1.010678291,2.577704191
01/31/2018 12:35:51.753,4.400092602,0.950200081,2.61036706
01/31/2018 12:37:51.753,4.400092602,0.892361641,2.641063929
01/31/2018 12:39:51.753,4.400072575,0.836411476,2.669856071
01/31/2018 12:41:51.753,4.400074482,0.782541275,2.696828604
01/31/2018 12:43:51.753,4.400070667,0.731998444,2.722055197
01/31/2018 12:45:51.754,4.400048733,0.684231758,2.745640516
01/31/2018 12:47:17.120,4.400053501,0.651994705,2.761481524
01/31/2018 12:49:17.164,4.304529667,0,2.761482477
01/31/2018 12:51:17.164,4.293074131,0,2.761482477
01/31/2018 12:52:17.167,4.289835453,0,2.761482477
01/31/2018 12:54:17.244,3.981480122,-2.2819767,2.761482477
01/31/2018 12:56:17.243,3.939313412,-2.28203392,2.761482477
01/31/2018 12:58:17.245,3.904008389,-2.281982422,2.761482477
01/31/2018 13:00:17.244,3.870668888,-2.281989098,2.761482477
01/31/2018 13:02:17.244,3.839226246,-2.281962395,2.761482477
01/31/2018 13:04:17.244,3.809207439,-2.282020569,2.761482477
01/31/2018 13:06:17.244,3.779407978,-2.281996727,2.761482477
01/31/2018 13:08:17.243,3.750351429,-2.28198719,2.761482477
01/31/2018 13:10:17.244,3.722994328,-2.282000542,2.761482477
01/31/2018 13:12:17.244,3.697978497,-2.281989098,2.761482477
01/31/2018 13:14:17.243,3.674795628,-2.281995773,2.761482477
01/31/2018 13:16:17.243,3.653106213,-2.282020569,2.761482477
01/31/2018 13:18:17.245,3.632861614,-2.281975746,2.761482477
01/31/2018 13:20:17.244,3.613703251,-2.28196907,2.761482477
01/31/2018 13:22:17.244,3.595523357,-2.282072067,2.761482477
01/31/2018 13:24:17.243,3.578149319,-2.28198719,2.761482477
01/31/2018 13:26:17.244,3.56167841,-2.2819767,2.761482477
01/31/2018 13:28:17.243,3.545526981,-2.282032013,2.761482477
01/31/2018 13:30:17.243,3.529836178,-2.282094002,2.761482477
01/31/2018 13:32:17.244,3.514801502,-2.282010078,2.761482477
01/31/2018 13:34:17.244,3.500197887,-2.282038689,2.761482477
01/31/2018 13:36:17.245,3.485668659,-2.281993866,2.761482477
01/31/2018 13:38:17.244,3.470981121,-2.281900406,2.761482477
01/31/2018 13:40:17.243,3.456240177,-2.281962395,2.761482477
01/31/2018 13:42:17.244,3.44174242,-2.282003403,2.761482477
01/31/2018 13:44:17.244,3.426486492,-2.282009125,2.761482477
01/31/2018 13:46:17.244,3.409514904,-2.28203392,2.761482477
01/31/2018 13:48:17.244,3.390613079,-2.281993866,2.761482477
01/31/2018 13:50:17.244,3.369497776,-2.281918526,2.761482477
01/31/2018 13:52:17.244,3.346024036,-2.281928062,2.761482477
01/31/2018 13:54:17.244,3.319470882,-2.28190136,2.761482477
01/31/2018 13:56:17.244,3.288009167,-2.281955719,2.761482477
01/31/2018 13:58:17.244,3.2497859,-2.282010078,2.761482477
01/31/2018 14:00:17.244,3.201117992,-2.281938553,2.761482477
01/31/2018 14:02:17.244,3.135109425,-2.281996727,2.761482477
01/31/2018 14:04:17.243,3.037595272,-2.281925201,2.761482477
01/31/2018 14:04:51.617,2.999997616,-2.281896591,2.761482477
01/31/2018 14:06:51.659,3.594388485,0,2.761482477
01/31/2018 14:08:51.660,3.629866123,0,2.761482477
01/31/2018 14:09:51.662,3.639358044,0,2.761482477
01/31/2018 14:09:51.671,3.639397144,0,0
01/31/2018 14:11:51.750,4.200273991,4.686389923,0.160953477
01/31/2018 14:13:51.751,4.200217724,4.228675842,0.309549451
01/31/2018 14:15:51.750,4.200170994,3.839008331,0.443701029
01/31/2018 14:17:51.750,4.200180531,3.537403107,0.566485226
