date,Voltage,Current,Charge_Capacity,Discharge_Capacity
01/28/2018 22:50:24.493,3.856818199,-2.282172203,2.735091925,0.3042617
01/28/2018 22:52:24.493,3.825698853,-2.282050133,2.735091925,0.3803294
01/28/2018 22:54:24.493,3.795611382,-2.282084465,2.735091925,0.4564043
01/28/2018 22:56:24.492,3.765934944,-2.282117844,2.735091925,0.5324676
01/28/2018 22:58:24.493,3.737094879,-2.282117844,2.735091925,0.6085384
01/28/2018 23:00:24.493,3.710026741,-2.282108307,2.735091925,0.6845952
01/28/2018 23:02:24.492,3.685150146,-2.282243729,2.735091925,0.7606748
01/28/2018 23:04:24.493,3.662162781,-2.282126427,2.735091925,0.8367379
01/28/2018 23:06:24.493,3.640897751,-2.282091141,2.735091925,0.9128125
01/28/2018 23:08:24.492,3.620837212,-2.282094955,2.735091925,0.9888808
01/28/2018 23:10:24.493,3.601707458,-2.282095909,2.735091925,1.064941
01/28/2018 23:12:24.492,3.583633423,-2.2821064,2.735091925,1.141015
01/28/2018 23:14:24.493,3.566374779,-2.282136917,2.735091925,1.217072
01/28/2018 23:16:24.493,3.549973488,-2.282072067,2.735091925,1.293131
01/28/2018 23:18:24.493,3.534193039,-2.282069206,2.735091925,1.369171
01/28/2018 23:20:24.493,3.518971443,-2.282136917,2.735091925,1.445284
01/28/2018 23:22:24.492,3.504167557,-2.282165527,2.735091925,1.521356
01/28/2018 23:24:24.493,3.490048409,-2.282133102,2.735091925,1.597389
01/28/2018 23:26:24.494,3.476272583,-2.282055855,2.735091925,1.673486
01/28/2018 23:28:24.493,3.46218586,-2.282097816,2.735091925,1.749564
01/28/2018 23:30:24.492,3.447610855,-2.282084465,2.735091925,1.825624
01/28/2018 23:32:24.493,3.432340622,-2.282099724,2.735091925,1.901685
01/28/2018 23:34:24.492,3.415345192,-2.282060623,2.735091925,1.97776
01/28/2018 23:36:24.493,3.396939278,-2.282091141,2.735091925,2.053821
01/28/2018 23:38:24.492,3.377184868,-2.282055855,2.735091925,2.129902
01/28/2018 23:40:24.493,3.355438232,-2.281805038,2.735091925,2.205771
01/28/2018 23:42:24.493,3.33075428,-2.282124519,2.735091925,2.282025
01/28/2018 23:44:24.493,3.30183506,-2.282104492,2.735091925,2.358107
01/28/2018 23:46:24.492,3.267656326,-2.282184601,2.735091925,2.434174
01/28/2018 23:48:24.492,3.225750923,-2.28211689,2.735091925,2.510236
01/28/2018 23:50:24.493,3.173359871,-2.282160759,2.735091925,2.586301
01/28/2018 23:52:24.493,3.101919174,-2.282189369,2.735091925,2.662328
01/28/2018 23:54:20.346,3,-2.281867981,2.735091925,2.735812
01/28/2018 23:56:20.390,3.594679832,0,2.735091925,2.735812
01/28/2018 23:58:20.390,3.631213188,0,2.735091925,2.735812
01/28/2018 23:59:20.390,3.640968323,0,2.735091925,2.735812
01/28/2018 23:59:20.399,3.640918732,0,0,0
01/29/2018 00:01:20.478,4.200209618,4.56482029,0.159147575,0
01/29/2018 00:03:20.478,4.200222015,4.111382484,0.303752035,0
01/29/2018 00:05:20.478,4.200201035,3.738535881,0.434309661,0
01/29/2018 00:07:20.479,4.200149536,3.451533318,0.553927362,0
01/29/2018 00:08:51.356,4.200109482,3.259995461,0.638684273,0
01/29/2018 00:10:51.369,4.222387314,3.259875298,0.746964335,0
01/29/2018 00:12:51.370,4.246912003,3.259875298,0.855644226,0
01/29/2018 00:14:51.368,4.272681236,3.259890556,0.964302003,0
01/29/2018 00:16:51.369,4.300448418,3.259814262,1.072939396,0
01/29/2018 00:18:51.369,4.32976532,3.259903908,1.18159914,0
01/29/2018 00:20:51.368,4.35992527,3.259898186,1.290279746,0
01/29/2018 00:22:51.369,4.391504288,3.259919167,1.398941159,0
01/29/2018 00:24:51.369,4.400161743,3.032980919,1.504616976,0
01/29/2018 00:26:51.369,4.400174141,2.79087162,1.601595402,0
01/29/2018 00:28:51.370,4.400091171,2.582192421,1.69107461,0
01/29/2018 00:30:51.369,4.40011692,2.403119087,1.77410686,0
01/29/2018 00:32:51.368,4.400187492,2.248610497,1.851567745,0
01/29/2018 00:34:51.370,4.400120735,2.111506462,1.924193382,0
01/29/2018 00:36:51.368,4.400177002,1.989192009,1.992493033,0
01/29/2018 00:38:51.368,4.400196075,1.877820015,2.056875229,0
01/29/2018 00:40:51.369,4.400045395,1.771998405,2.117688179,0
01/29/2018 00:42:51.369,4.400105476,1.674795151,2.175128937,0
01/29/2018 00:44:51.369,4.400166512,1.582680702,2.229398251,0
01/29/2018 00:46:51.369,4.400129318,1.494875908,2.280632257,0
01/29/2018 00:48:51.369,4.400130272,1.411777496,2.329077482,0
01/29/2018 00:50:51.369,4.400025368,1.330442429,2.374778271,0
01/29/2018 00:52:51.368,4.400084496,1.253975868,2.417829037,0
01/29/2018 00:54:51.368,4.400034904,1.179946899,2.458391905,0
01/29/2018 00:56:51.369,4.400056839,1.110733032,2.49656868,0
01/29/2018 00:58:51.368,4.400127411,1.044608116,2.532473564,0
01/29/2018 01:00:51.369,4.4000597,0.981441498,2.566235542,0
01/29/2018 01:02:51.369,4.399999619,0.920324326,2.597938776,0
01/29/2018 01:04:51.369,4.400115967,0.865834236,2.627707005,0
01/29/2018 01:06:51.369,4.400020599,0.810878754,2.655641317,0
01/29/2018 01:08:51.369,4.400101662,0.760736465,2.681830168,0
01/29/2018 01:10:51.368,4.400060654,0.712698936,2.706372738,0
01/29/2018 01:12:51.369,4.400063515,0.667457581,2.729360342,0
01/29/2018 01:13:34.581,4.400086403,0.651977539,2.737265825,0
01/29/2018 01:15:34.626,4.301924706,0,2.737265825,0
01/29/2018 01:17:34.626,4.290246964,0,2.737265825,0
01/29/2018 01:18:34.628,4.286950111,0,2.737265825,0
01/29/2018 01:20:34.707,3.969846725,-2.282069206,2.737265825,0.07604162
01/29/2018 01:22:34.707,3.926490784,-2.282097816,2.737265825,0.1521306
01/29/2018 01:24:34.707,3.890476227,-2.282069206,2.737265825,0.2281974
01/29/2018 01:26:34.706,3.857151031,-2.282154083,2.737265825,0.3042656
01/29/2018 01:28:34.707,3.826010704,-2.282130241,2.737265825,0.3803341
01/29/2018 01:30:34.708,3.796039581,-2.281923294,2.737265825,0.4564012
01/29/2018 01:32:34.706,3.766394615,-2.282194138,2.737265825,0.5324638
01/29/2018 01:34:34.706,3.737864494,-2.282102585,2.737265825,0.6085361
01/29/2018 01:36:34.706,3.711438179,-2.282043457,2.737265825,0.6845984
01/29/2018 01:38:34.707,3.687138557,-2.282196045,2.737265825,0.7606519
01/29/2018 01:40:34.707,3.664299011,-2.282156944,2.737265825,0.8367102
01/29/2018 01:42:34.706,3.642914772,-2.282132149,2.737265825,0.9128132
01/29/2018 01:44:34.706,3.622627258,-2.282117844,2.737265825,0.9888588
01/29/2018 01:46:34.707,3.60362339,-2.282108307,2.737265825,1.064933
01/29/2018 01:48:34.707,3.585236549,-2.282162666,2.737265825,1.141002
01/29/2018 01:50:34.708,3.567703247,-2.282011032,2.737265825,1.217087
01/29/2018 01:52:34.707,3.550843239,-2.282036781,2.737265825,1.293155
01/29/2018 01:54:34.706,3.534430504,-2.282217979,2.737265825,1.369162
01/29/2018 01:56:34.707,3.518989563,-2.281767845,2.737265825,1.445279
01/29/2018 01:58:34.706,3.50399971,-2.282102585,2.737265825,1.521336
01/29/2018 02:00:34.707,3.489322662,-2.282030106,2.737265825,1.597422
01/29/2018 02:02:34.706,3.475227356,-2.282123566,2.737265825,1.673482
01/29/2018 02:04:34.707,3.460950851,-2.281992912,2.737265825,1.749561
01/29/2018 02:06:34.708,3.446281433,-2.282123566,2.737265825,1.82562
01/29/2018 02:08:34.707,3.430317879,-2.281992912,2.737265825,1.901695
01/29/2018 02:10:34.707,3.413936615,-2.282018661,2.737265825,1.977766
01/29/2018 02:12:34.707,3.396022797,-2.281979561,2.737265825,2.053832
01/29/2018 02:14:34.707,3.376755714,-2.282089233,2.737265825,2.129889
01/29/2018 02:16:34.707,3.354829788,-2.282075882,2.737265825,2.205966
01/29/2018 02:18:34.707,3.330164909,-2.281820297,2.737265825,2.282031
01/29/2018 02:20:34.707,3.30155468,-2.282055855,2.737265825,2.358102
01/29/2018 02:22:34.707,3.266889572,-2.282114983,2.737265825,2.434149
01/29/2018 02:24:34.707,3.225842476,-2.28172493,2.737265825,2.510239
01/29/2018 02:26:34.706,3.173812866,-2.282043457,2.737265825,2.586298
01/29/2018 02:28:34.707,3.102544785,-2.282053947,2.737265825,2.662373
01/29/2018 02:30:30.407,3,-2.282121658,2.737265825,2.735717
01/29/2018 02:32:30.450,3.594172478,0,2.737265825,2.735717
01/29/2018 02:34:30.450,3.630814552,0,2.737265825,2.735717
01/29/2018 02:35:30.452,3.640589714,0,2.737265825,2.735717
01/29/2018 02:35:30.461,3.640528679,0,0,0
01/29/2018 02:37:30.541,4.200176239,4.560296059,0.159049273,0
01/29/2018 02:39:30.542,4.200231552,4.101019859,0.303409189,0
01/29/2018 02:41:30.541,4.200182915,3.722895622,0.433489442,0
01/29/2018 02:43:30.542,4.200169563,3.436135292,0.552612066,0
01/29/2018 02:44:54.401,4.200098038,3.259995461,0.630554378,0
01/29/2018 02:46:54.415,4.222481728,3.259875298,0.738827825,0
01/29/2018 02:48:54.414,4.246956825,3.259921074,0.847529829,0
01/29/2018 02:50:54.416,4.272761345,3.25984478,0.956206083,0
01/29/2018 02:52:54.415,4.300425529,3.259934425,1.064831138,0
01/29/2018 02:54:54.415,4.329321861,3.259886742,1.17351079,0
01/29/2018 02:56:54.415,4.359161377,3.259903908,1.282196283,0
01/29/2018 02:58:54.415,4.390089035,3.260163307,1.390843749,0
01/29/2018 03:00:54.414,4.40012455,3.049084663,1.496938705,0
01/29/2018 03:02:54.415,4.4001894,2.809384346,1.594486475,0
01/29/2018 03:04:54.415,4.400152206,2.603375435,1.6845963,0
01/29/2018 03:06:54.416,4.400169373,2.427735329,1.768360019,0
01/29/2018 03:08:54.417,4.400166512,2.269463539,1.846590161,0
01/29/2018 03:10:54.416,4.400092125,2.12825489,1.919837236,0
01/29/2018 03:12:54.415,4.400105476,2.001015663,1.988638163,0
01/29/2018 03:14:54.417,4.400120735,1.884461403,2.053375721,0
01/29/2018 03:16:54.416,4.400135994,1.777998924,2.114387274,0
01/29/2018 03:18:54.414,4.40009594,1.678092957,2.171924114,0
01/29/2018 03:20:54.416,4.400132179,1.586271286,2.226300001,0
01/29/2018 03:22:54.415,4.400068283,1.496684074,2.277688503,0
01/29/2018 03:24:54.414,4.400128365,1.413323402,2.32616353,0
01/29/2018 03:26:54.415,4.400135994,1.333078384,2.371933222,0
01/29/2018 03:28:54.414,4.400025368,1.255664825,2.415068865,0
01/29/2018 03:30:54.415,4.400081635,1.184164047,2.455729961,0
01/29/2018 03:32:54.415,4.400050163,1.114855766,2.494039059,0
01/29/2018 03:34:54.414,4.400115013,1.050127029,2.53011322,0
01/29/2018 03:36:54.414,4.400076866,0.986857414,2.564045191,0
01/29/2018 03:38:54.415,4.400093079,0.927484512,2.595937967,0
01/29/2018 03:40:54.416,4.400074005,0.869858742,2.625884771,0
01/29/2018 03:42:54.415,4.400087357,0.816620827,2.653980017,0
01/29/2018 03:44:54.415,4.400061607,0.765807152,2.680330038,0
01/29/2018 03:46:54.415,4.400076866,0.718050957,2.705055952,0
01/29/2018 03:48:54.415,4.400082588,0.672505379,2.728214502,0
01/29/2018 03:49:52.662,4.400113106,0.65199852,2.738925934,0
01/29/2018 03:51:52.707,4.302641869,0,2.738925934,0
01/29/2018 03:53:52.707,4.291069031,0,2.738925934,0
01/29/2018 03:54:52.708,4.287847519,0,2.738925934,0
01/29/2018 03:56:52.788,3.972176552,-2.282123566,2.738925934,0.0760681
01/29/2018 03:58:52.787,3.928710938,-2.28211689,2.738925934,0.1521291
01/29/2018 04:00:52.787,3.892782211,-2.282065392,2.738925934,0.2281992
01/29/2018 04:02:52.787,3.859382629,-2.282113075,2.738925934,0.3042661
01/29/2018 04:04:52.787,3.828033447,-2.282182693,2.738925934,0.3803371
01/29/2018 04:06:52.787,3.797939301,-2.282128334,2.738925934,0.4563912
01/29/2018 04:08:52.787,3.767943382,-2.282062531,2.738925934,0.5324447
01/29/2018 04:10:52.788,3.738908768,-2.282069206,2.738925934,0.6085405
01/29/2018 04:12:52.787,3.712217331,-2.282032013,2.738925934,0.6846114
01/29/2018 04:14:52.786,3.687690735,-2.282095909,2.738925934,0.760668
01/29/2018 04:16:52.786,3.665055275,-2.282084465,2.738925934,0.8367457
01/29/2018 04:18:52.787,3.644127846,-2.282071114,2.738925934,0.9128047
01/29/2018 04:20:52.787,3.624433517,-2.282117844,2.738925934,0.9888743
01/29/2018 04:22:52.786,3.605784416,-2.282073975,2.738925934,1.064945
01/29/2018 04:24:52.787,3.58781147,-2.281833649,2.738925934,1.141012
01/29/2018 04:26:52.787,3.570343018,-2.282126427,2.738925934,1.217063
01/29/2018 04:28:52.788,3.55355835,-2.282148361,2.738925934,1.293154
01/29/2018 04:30:52.787,3.537628174,-2.282084465,2.738925934,1.369199
01/29/2018 04:32:52.787,3.522014618,-2.281973839,2.738925934,1.445287
01/29/2018 04:34:52.787,3.50677681,-2.282095909,2.738925934,1.521316
01/29/2018 04:36:52.787,3.492051125,-2.282162666,2.738925934,1.597409
01/29/2018 04:38:52.786,3.477175713,-2.28187561,2.738925934,1.673477
01/29/2018 04:40:52.787,3.462407112,-2.2821064,2.738925934,1.749545
01/29/2018 04:42:52.787,3.447340965,-2.282117844,2.738925934,1.825613
01/29/2018 04:44:52.787,3.431705475,-2.282010078,2.738925934,1.901698
01/29/2018 04:46:52.787,3.415108681,-2.281925201,2.738925934,1.977747
01/29/2018 04:48:52.787,3.397488594,-2.282093048,2.738925934,2.053834
01/29/2018 04:50:52.787,3.377931595,-2.28199482,2.738925934,2.129898
01/29/2018 04:52:52.786,3.356179237,-2.28213501,2.738925934,2.205965
01/29/2018 04:54:52.786,3.331403732,-2.282101631,2.738925934,2.282021
01/29/2018 04:56:52.786,3.303138733,-2.282003403,2.738925934,2.358099
01/29/2018 04:58:52.786,3.269918442,-2.282176018,2.738925934,2.434169
01/29/2018 05:00:52.787,3.229133606,-2.282162666,2.738925934,2.510163
01/29/2018 05:02:52.786,3.177050591,-2.282102585,2.738925934,2.586298
01/29/2018 05:04:52.789,3.106432915,-2.282056808,2.738925934,2.662357
01/29/2018 05:06:52.787,3.001078606,-2.282123566,2.738925934,2.73844
01/29/2018 05:06:53.761,2.999997139,-2.282121658,2.738925934,2.739018
01/29/2018 05:08:53.805,3.592828751,0,2.738925934,2.739066
01/29/2018 05:10:53.805,3.629622459,0,2.738925934,2.739066
01/29/2018 05:11:53.807,3.639431,0,2.738925934,2.739066
01/29/2018 05:11:53.816,3.639551163,0,0,0
01/29/2018 05:13:53.896,4.200200081,4.573939323,0.159307897,0
01/29/2018 05:15:53.895,4.200221062,4.108878136,0.304011554,0
01/29/2018 05:17:53.895,4.200209618,3.72855854,0.434317678,0
01/29/2018 05:19:53.896,4.200164795,3.437273979,0.553564191,0
01/29/2018 05:21:17.591,4.20015049,3.259999275,0.631380022,0
01/29/2018 05:23:17.605,4.222682953,3.259919167,0.739629924,0
01/29/2018 05:25:17.604,4.247461319,3.259902,0.848328531,0
01/29/2018 05:27:17.604,4.27366066,3.259856224,0.956991732,0
01/29/2018 05:29:17.604,4.301633835,3.259860039,1.065653443,0
01/29/2018 05:31:17.605,4.331036568,3.259829521,1.174317479,0
01/29/2018 05:33:17.604,4.361414909,3.259852409,1.282986283,0
01/29/2018 05:35:17.604,4.392854691,3.259812355,1.391624689,0
01/29/2018 05:37:17.604,4.400160789,3.024512291,1.497024775,0
01/29/2018 05:39:17.604,4.400182724,2.786534309,1.593776345,0
01/29/2018 05:41:17.605,4.400166512,2.584454536,1.683190584,0
01/29/2018 05:43:17.605,4.400147438,2.411690712,1.766380668,0
01/29/2018 05:45:17.604,4.400129318,2.261170387,1.844218731,0
01/29/2018 05:47:17.604,4.400053024,2.124876976,1.917269826,0
01/29/2018 05:49:17.604,4.400121689,2.002789497,1.98600316,0
01/29/2018 05:51:17.605,4.400110245,1.889014244,2.050858021,0
01/29/2018 05:53:17.604,4.400110245,1.783546448,2.112042427,0
01/29/2018 05:55:17.605,4.400121689,1.684775352,2.169822693,0
01/29/2018 05:57:17.604,4.400081635,1.59048748,2.22438693,0
01/29/2018 05:59:17.604,4.400122643,1.501906395,2.275905371,0
01/29/2018 06:01:17.604,4.400084496,1.415093422,2.324476242,0
01/29/2018 06:03:17.604,4.400065422,1.335046768,2.370357037,0
01/29/2018 06:05:17.604,4.400033951,1.259538651,2.413614988,0
01/29/2018 06:07:17.604,4.400176048,1.188646317,2.454393864,0
01/29/2018 06:09:17.604,4.400014877,1.11667347,2.492800713,0
01/29/2018 06:11:17.604,4.400097847,1.05171299,2.528929472,0
01/29/2018 06:13:17.604,4.400098801,0.989333153,2.562936544,0
01/29/2018 06:15:17.604,4.400081635,0.928667068,2.594884634,0
01/29/2018 06:17:17.605,4.400118828,0.872644424,2.624893427,0
01/29/2018 06:19:17.604,4.40003109,0.818597794,2.653074503,0
01/29/2018 06:21:17.604,4.400020599,0.767179489,2.679512739,0
01/29/2018 06:23:17.605,4.400118828,0.720636368,2.704278469,0
01/29/2018 06:25:17.605,4.40004158,0.674667358,2.727531433,0
01/29/2018 06:26:22.214,4.400046349,0.651992798,2.739438534,0
01/29/2018 06:28:22.259,4.302660942,0,2.739438534,0
01/29/2018 06:30:22.260,4.291134834,0,2.739438534,0
01/29/2018 06:31:22.262,4.287917137,0,2.739438534,0
01/29/2018 06:33:22.340,3.972993851,-2.282008171,2.739438534,0.076066
01/29/2018 06:35:22.341,3.929998398,-2.282084465,2.739438534,0.1521137
01/29/2018 06:37:22.341,3.894080162,-2.282111168,2.739438534,0.2281747
01/29/2018 06:39:22.340,3.860497475,-2.282056808,2.739438534,0.3042604
01/29/2018 06:41:22.341,3.828825951,-2.282154083,2.739438534,0.380293
01/29/2018 06:43:22.341,3.798564911,-2.282069206,2.739438534,0.4563618
01/29/2018 06:45:22.340,3.768625259,-2.282139778,2.739438534,0.5324118
01/29/2018 06:47:22.340,3.739834785,-2.282091141,2.739438534,0.6085089
01/29/2018 06:49:22.342,3.712770462,-2.282001495,2.739438534,0.6845137
01/29/2018 06:51:22.341,3.688015938,-2.282006264,2.739438534,0.7606417
01/29/2018 06:53:22.341,3.665017128,-2.282086372,2.739438534,0.836709
01/29/2018 06:55:22.341,3.643805504,-2.28211689,2.739438534,0.9128162
01/29/2018 06:57:22.342,3.623674393,-2.282138824,2.739438534,0.9886883
01/29/2018 06:59:22.340,3.60446167,-2.281999588,2.739438534,1.064759
01/29/2018 07:01:22.341,3.586613655,-2.2821064,2.739438534,1.141006
01/29/2018 07:03:22.340,3.569664001,-2.281814575,2.739438534,1.217083
01/29/2018 07:05:22.341,3.553414345,-2.281781197,2.739438534,1.293162
01/29/2018 07:07:22.340,3.537589073,-2.281905174,2.739438534,1.36922
01/29/2018 07:09:22.341,3.5221138,-2.282138824,2.739438534,1.4453
01/29/2018 07:11:22.342,3.507405281,-2.282045364,2.739438534,1.521359
01/29/2018 07:13:22.340,3.492879868,-2.282065392,2.739438534,1.59743
01/29/2018 07:15:22.340,3.478393555,-2.282079697,2.739438534,1.673489
01/29/2018 07:17:22.341,3.463846207,-2.281853676,2.739438534,1.74957
01/29/2018 07:19:22.341,3.449023247,-2.28211689,2.739438534,1.825626
01/29/2018 07:21:22.341,3.432907104,-2.282121658,2.739438534,1.901705
01/29/2018 07:23:22.340,3.416607857,-2.281757355,2.739438534,1.977777
01/29/2018 07:25:22.340,3.39896965,-2.282104492,2.739438534,2.053842
01/29/2018 07:27:22.342,3.379339218,-2.282121658,2.739438534,2.129904
01/29/2018 07:29:22.341,3.357605934,-2.282117844,2.739438534,2.205963
01/29/2018 07:31:22.340,3.33275795,-2.282084465,2.739438534,2.282046
01/29/2018 07:33:22.340,3.304002762,-2.282082558,2.739438534,2.358099
01/29/2018 07:35:22.342,3.270388603,-2.282133102,2.739438534,2.43417
01/29/2018 07:37:22.341,3.229369164,-2.282128334,2.739438534,2.510229
01/29/2018 07:39:22.341,3.176965714,-2.282193184,2.739438534,2.586316
01/29/2018 07:41:22.340,3.106262207,-2.282067299,2.739438534,2.662384
01/29/2018 07:43:22.316,2.999999046,-2.281874657,2.739438534,2.738432
01/29/2018 07:45:22.360,3.592263222,0,2.739438534,2.738432
01/29/2018 07:47:22.360,3.629103661,0,2.739438534,2.738432
01/29/2018 07:48:22.362,3.638995171,0,2.739438534,2.738432
01/29/2018 07:48:22.371,3.639175415,0,0,0
01/29/2018 07:50:22.452,4.200239182,4.580136299,0.15941295,0
01/29/2018 07:52:22.451,4.200229645,4.120726585,0.304367244,0
01/29/2018 07:54:22.453,4.200157166,3.741473198,0.435084581,0
01/29/2018 07:56:22.451,4.200181961,3.453192711,0.554835081,0
01/29/2018 07:57:53.463,4.200181007,3.259993553,0.639623344,0
01/29/2018 07:59:53.475,4.22278595,3.260148048,0.747893989,0
01/29/2018 08:01:53.476,4.247879028,3.260113716,0.856559038,0
01/29/2018 08:03:53.475,4.274414063,3.25990963,0.965224087,0
01/29/2018 08:05:53.475,4.30236721,3.259915352,1.073868632,0
01/29/2018 08:07:53.475,4.331877708,3.259922981,1.182542562,0
01/29/2018 08:09:53.476,4.362365723,3.25984478,1.291216493,0
01/29/2018 08:11:53.476,4.393857002,3.259797096,1.399871111,0
01/29/2018 08:13:53.475,4.400184631,3.017701149,1.505037427,0
01/29/2018 08:15:53.477,4.400166512,2.776068687,1.601483703,0
01/29/2018 08:17:53.475,4.40015316,2.572001457,1.690573096,0
01/29/2018 08:19:53.475,4.400148392,2.396479607,1.773309112,0
01/29/2018 08:21:53.475,4.400134087,2.242430687,1.8505584,0
01/29/2018 08:23:53.475,4.400130272,2.106534004,1.922969103,0
01/29/2018 08:25:53.475,4.400135994,1.985381126,1.991147518,0
01/29/2018 08:27:53.475,4.40018177,1.874659538,2.055427551,0
01/29/2018 08:29:53.476,4.400118828,1.770102501,2.116122723,0
01/29/2018 08:31:53.476,4.400109291,1.672940254,2.173478603,0
01/29/2018 08:33:53.476,4.400071144,1.580594063,2.2277174,0
01/29/2018 08:35:53.475,4.400129318,1.494057655,2.278929472,0
01/29/2018 08:37:53.475,4.400140762,1.410955429,2.327317715,0
01/29/2018 08:39:53.476,4.400075912,1.330226898,2.373007298,0
01/29/2018 08:41:53.476,4.400102615,1.254146576,2.416069746,0
01/29/2018 08:43:53.476,4.400127411,1.181239128,2.456646204,0
01/29/2018 08:45:53.476,4.400132179,1.111862183,2.494833231,0
01/29/2018 08:47:53.476,4.400024414,1.045860291,2.530772209,0
01/29/2018 08:49:53.476,4.400063515,0.982905388,2.564577818,0
01/29/2018 08:51:53.475,4.400084496,0.92352581,2.596354723,0
01/29/2018 08:53:53.475,4.4000597,0.866936684,2.626193047,0
01/29/2018 08:55:53.475,4.400053978,0.813119888,2.654189348,0
01/29/2018 08:57:53.476,4.400140762,0.762969017,2.680439234,0
01/29/2018 08:59:53.475,4.400098801,0.715228081,2.705049992,0
01/29/2018 09:01:53.475,4.400021553,0.669386864,2.728108883,0
01/29/2018 09:02:42.902,4.400029182,0.651996613,2.73719573,0
01/29/2018 09:04:42.946,4.30227375,0,2.73719573,0
01/29/2018 09:06:42.946,4.290711403,0,2.73719573,0
01/29/2018 09:07:42.948,4.287475586,0,2.73719573,0
01/29/2018 09:09:43.027,3.972110748,-2.282094955,2.73719573,0.07606362
01/29/2018 09:11:43.027,3.92906189,-2.281859398,2.73719573,0.1521298
01/29/2018 09:13:43.027,3.893335342,-2.282110214,2.73719573,0.2281953
01/29/2018 09:15:43.028,3.860004425,-2.282150269,2.73719573,0.3042665
01/29/2018 09:17:43.027,3.828631401,-2.282028198,2.73719573,0.3803
01/29/2018 09:19:43.028,3.798485756,-2.282102585,2.73719573,0.4563759
01/29/2018 09:21:43.027,3.768546104,-2.28211689,2.73719573,0.5324647
01/29/2018 09:23:43.027,3.739560127,-2.282119751,2.73719573,0.6085263
01/29/2018 09:25:43.027,3.712584496,-2.282086372,2.73719573,0.6845918
01/29/2018 09:27:43.027,3.687818527,-2.282055855,2.73719573,0.7606606
01/29/2018 09:29:43.027,3.664831161,-2.282047272,2.73719573,0.8367337
01/29/2018 09:31:43.027,3.643536568,-2.282010078,2.73719573,0.9127471
01/29/2018 09:33:43.027,3.623505592,-2.282152176,2.73719573,0.9888657
01/29/2018 09:35:43.027,3.604602814,-2.282086372,2.73719573,1.064921
01/29/2018 09:37:43.027,3.586437225,-2.282019615,2.73719573,1.140999
01/29/2018 09:39:43.028,3.569038391,-2.282095909,2.73719573,1.217061
01/29/2018 09:41:43.028,3.552309036,-2.28199482,2.73719573,1.293103
01/29/2018 09:43:43.028,3.535871506,-2.282087326,2.73719573,1.3692
01/29/2018 09:45:43.027,3.520200729,-2.282097816,2.73719573,1.445257
01/29/2018 09:47:43.028,3.505542755,-2.282093048,2.73719573,1.521328
01/29/2018 09:49:43.027,3.49174881,-2.282084465,2.73719573,1.59736
01/29/2018 09:51:43.028,3.477614403,-2.282176018,2.73719573,1.673463
01/29/2018 09:53:43.027,3.463069916,-2.282119751,2.73719573,1.749526
01/29/2018 09:55:43.027,3.448834419,-2.282093048,2.73719573,1.825591
01/29/2018 09:57:43.027,3.434462547,-2.282130241,2.73719573,1.90167
01/29/2018 09:59:43.028,3.418615341,-2.282012939,2.73719573,1.977716
01/29/2018 10:01:43.027,3.401080132,-2.282123566,2.73719573,2.053811
01/29/2018 10:03:43.027,3.381612778,-2.281996727,2.73719573,2.129837
01/29/2018 10:05:43.027,3.359711647,-2.282180786,2.73719573,2.205921
01/29/2018 10:07:43.028,3.334866524,-2.282113075,2.73719573,2.281999
01/29/2018 10:09:43.027,3.3058424,-2.282119751,2.73719573,2.358084
01/29/2018 10:11:43.028,3.271831512,-2.282155037,2.73719573,2.43415
01/29/2018 10:13:43.028,3.230910301,-2.282139778,2.73719573,2.51021
01/29/2018 10:15:43.028,3.178297997,-2.282075882,2.73719573,2.586263
01/29/2018 10:17:43.028,3.10627079,-2.282032013,2.73719573,2.662326
01/29/2018 10:19:41.584,2.999998093,-2.282067299,2.73719573,2.737488
01/29/2018 10:21:41.629,3.591044426,0,2.73719573,2.737488
01/29/2018 10:23:36.981,3.626648903,0,2.73719573,2.737488
01/29/2018 11:53:44.690,3.693979263,0,2.737195969,2.737488
01/29/2018 11:53:44.700,3.694099426,0,0,0
01/29/2018 11:55:44.782,4.200237274,4.399899483,0.15547438,0
01/29/2018 11:57:44.781,4.200192451,4.00924778,0.295603484,0
01/29/2018 11:59:44.782,4.200221062,3.671534538,0.423287928,0
01/29/2018 12:01:44.782,4.200167656,3.402594566,0.541145444,0
01/29/2018 12:02:55.433,4.200199127,3.259989738,0.606491089,0
01/29/2018 12:04:55.447,4.221632004,3.259829521,0.714758992,0
01/29/2018 12:06:55.446,4.245245934,3.259940147,0.823396504,0
01/29/2018 12:08:55.448,4.270447731,3.260199547,0.932074666,0
01/29/2018 12:10:55.448,4.297383308,3.260020256,1.040746093,0
01/29/2018 12:12:55.447,4.326047897,3.25990963,1.149405122,0
01/29/2018 12:14:55.447,4.356124878,3.259936333,1.25807488,0
01/29/2018 12:16:55.447,4.387324333,3.259823799,1.366731286,0
01/29/2018 12:18:55.449,4.400143623,3.070988655,1.473350406,0
01/29/2018 12:20:55.446,4.400166512,2.82376194,1.57150507,0
01/29/2018 12:22:55.447,4.400157928,2.615368843,1.662064672,0
01/29/2018 12:24:55.446,4.400160789,2.435517311,1.746157527,0
01/29/2018 12:26:55.446,4.400098801,2.276339531,1.824639082,0
01/29/2018 12:28:55.447,4.400121689,2.137402534,1.898140669,0
